MAP,90,-33,31,2
MAP,90,-31,28,2
MAP,90,-27,27,2
MAP,90,-24,28,1
MAP,90,-29,30,1
MAP,90,-23,32,1
MAP,90,-21,29,1
MAP,90,-30,32,2
MAP,90,-31,29,1
MAP,90,-29,31,1
MAP,90,-26,32,1
MAP,90,-27,28,1
MAP,90,-23,33,2
MAP,90,-24,29,2
MAP,90,-22,30,1
MAP,90,-19,32,1
MAP,90,-30,33,2
MAP,90,-27,29,1
MAP,90,-26,33,2
MAP,90,-25,30,1
MAP,90,-23,27,2
MAP,90,-18,30,1
MAP,90,-30,27,2
MAP,90,-32,30,1
MAP,90,-29,32,1
MAP,90,-28,30,2
MAP,90,-33,27,2
MAP,90,-26,27,2
MAP,90,-32,31,1
MAP,90,-25,31,2
MAP,90,-23,28,1
MAP,90,-22,32,1
MAP,90,-18,31,1
MAP,90,-30,28,1
MAP,90,-29,33,2
MAP,90,-20,29,1
MAP,90,-29,27,2
MAP,90,-28,31,1
MAP,90,-26,28,1
MAP,90,-25,32,1
MAP,90,-33,28,2
MAP,90,-23,29,2
MAP,90,-30,29,1
MAP,90,-21,30,1
MAP,90,-32,32,1
MAP,90,-26,29,1
MAP,90,-25,33,2
MAP,90,-31,30,1
MAP,90,-24,30,1
MAP,90,-29,28,1
MAP,90,-33,29,2
MAP,90,-22,27,2
MAP,90,-28,32,1
MAP,90,-32,33,2
MAP,90,-21,31,1
MAP,90,-27,30,1
MAP,90,-25,27,2
MAP,90,-32,27,2
MAP,90,-24,31,2
MAP,90,-31,31,2
MAP,90,-29,29,1
MAP,90,-22,28,1
MAP,90,-21,32,1
MAP,90,-28,33,2
MAP,90,-17,31,1
MAP,90,-27,31,2
MAP,90,-28,27,2
MAP,90,-32,28,1
MAP,90,-25,28,1
MAP,90,-24,32,1
MAP,90,-22,29,2
MAP,90,-31,32,1
MAP,90,-20,30,1
MAP,100,-27,32,1
MAP,100,-28,28,1
MAP,100,-25,29,1
MAP,100,-30,30,1
MAP,100,-24,33,2
MAP,100,-23,30,1
MAP,100,-32,29,1
MAP,100,-21,27,2
MAP,100,-20,31,1
MAP,100,-31,33,2
MAP,100,-26,30,1
MAP,100,-28,29,2
MAP,100,-24,27,2
MAP,100,-30,31,1
MAP,100,-21,28,1
MAP,100,-31,27,2
MAP,100,-27,33,2
MAP,100,-33,30,2
MAP,100,-19,30,1
MAP,100,-20,32,1
MAP,100,-16,31,1
MAP,100,-33,31,2
MAP,100,-31,28,2
MAP,100,-27,27,2
MAP,100,-24,28,1
MAP,100,-29,30,1
MAP,100,-23,32,1
MAP,100,-21,29,1
MAP,100,-20,33,2
MAP,100,-30,32,1
MAP,100,-31,29,1
MAP,100,-29,31,1
MAP,100,-26,32,1
MAP,100,-27,28,1
MAP,100,-23,33,2
MAP,100,-24,29,2
MAP,100,-22,30,1
MAP,100,-19,32,1
MAP,100,-30,33,2
MAP,100,-27,29,1
MAP,100,-26,33,2
MAP,100,-25,30,1
MAP,100,-23,27,2
MAP,100,-18,30,1
MAP,100,-30,27,2
MAP,100,-32,30,1
MAP,100,-29,32,1
MAP,100,-19,33,2
MAP,100,-28,30,2
MAP,100,-33,27,2
MAP,100,-26,27,2
MAP,100,-32,31,1
MAP,100,-25,31,2
MAP,100,-23,28,1
MAP,100,-22,32,1
MAP,100,-18,31,1
MAP,100,-20,29,1
MAP,100,-30,28,1
MAP,100,-29,33,2
MAP,100,-29,27,2
MAP,100,-28,31,1
MAP,100,-26,28,1
MAP,100,-25,32,1
MAP,100,-33,28,2
MAP,100,-23,29,2
MAP,100,-30,29,1
MAP,100,-21,30,1
MAP,100,-32,32,1
MAP,100,-18,32,1
MAP,100,-26,29,1
MAP,100,-25,33,2
MAP,100,-31,30,1
MAP,100,-24,30,1
MAP,100,-29,28,1
MAP,100,-33,29,2
MAP,100,-22,27,2
MAP,100,-28,32,1
MAP,100,-32,33,2
MAP,100,-21,31,1
MAP,100,-27,30,1
MAP,100,-25,27,2
MAP,100,-32,27,2
MAP,100,-24,31,2
MAP,100,-31,31,2
MAP,100,-29,29,1
MAP,100,-22,28,1
MAP,100,-21,32,1
MAP,100,-17,31,1
MAP,100,-28,33,2
MAP,100,-27,31,2
MAP,100,-28,27,2
MAP,100,-32,28,1
MAP,100,-25,28,1
MAP,100,-24,32,1
MAP,100,-22,29,2
MAP,100,-20,30,1
MAP,100,-31,32,1
MAP,110,-28,28,1
MAP,110,-25,29,1
MAP,110,-30,30,1
MAP,110,-24,33,2
MAP,110,-23,30,1
MAP,110,-32,29,1
MAP,110,-21,27,2
MAP,110,-20,31,1
MAP,110,-31,33,2
MAP,110,-27,32,1
