9,64,-4.091817,4.586214,0
0,65,-4.262061,4.215253,0
1,65,-4.562827,4.506796,0
2,65,-4.407531,4.774930,0
3,65,-3.858519,4.225635,0
4,65,-4.309767,4.456573,0
5,65,-4.043769,4.793382,0
6,65,-4.823722,4.218637,0
7,65,-4.635787,4.671975,0
8,65,-4.054242,4.358425,0
9,65,-4.087393,4.584952,0
0,66,-4.257152,4.216205,0
1,66,-4.560386,4.507166,0
2,66,-4.402581,4.774227,0
3,66,-3.855662,4.221751,0
4,66,-4.305721,4.454025,0
5,66,-4.038820,4.792821,0
6,66,-4.825149,4.219937,0
7,66,-4.632721,4.673342,0
8,66,-4.049206,4.357927,0
9,66,-4.083012,4.583694,0
0,67,-4.252249,4.217184,0
1,67,-4.558038,4.507493,0
2,67,-4.397635,4.773495,0
3,67,-3.852846,4.217948,0
4,67,-4.301730,4.451535,0
5,67,-4.033848,4.792391,0
6,67,-4.826532,4.221373,0
7,67,-4.629878,4.675402,0
8,67,-4.044161,4.357411,0
9,67,-4.078671,4.582448,0
0,68,-4.247348,4.218175,0
1,68,-4.555758,4.507795,0
2,68,-4.392692,4.772738,0
3,68,-3.850072,4.214240,0
4,68,-4.297797,4.449111,0
5,68,-4.028860,4.792065,0
6,68,-4.827801,4.222878,0
7,68,-4.626165,4.678501,0
8,68,-4.039107,4.356879,0
9,68,-4.074359,4.581219,0
0,69,-4.242447,4.219165,0
1,69,-4.553522,4.508091,0
2,69,-4.387753,4.771959,0
3,69,-3.847341,4.210640,0
4,69,-4.293925,4.446763,0
5,69,-4.023867,4.791801,0
6,69,-4.828874,4.224353,0
7,69,-4.622577,4.681978,0
8,69,-4.034046,4.356336,0
9,69,-4.070062,4.580013,0
0,70,-4.237543,4.220137,0
1,70,-4.551314,4.508391,0
2,70,-4.382818,4.771160,0
3,70,-3.844654,4.207165,0
4,70,-4.290116,4.444497,0
5,70,-4.018872,4.791579,0
6,70,-4.829782,4.225825,0
7,70,-4.618401,4.686286,0
8,70,-4.029009,4.355786,0
9,70,-4.065774,4.578838,0
0,71,-4.232632,4.221076,0
1,71,-4.549120,4.508704,0
2,71,-4.377885,4.770342,0
3,71,-3.841958,4.203757,0
4,71,-4.286510,4.442403,0
5,71,-4.013875,4.791388,0
6,71,-4.830562,4.227347,0
7,71,-4.614012,4.690998,0
8,71,-4.024018,4.355240,0
9,71,-4.060995,4.577570,0
0,72,-4.227712,4.221968,0
1,72,-4.546928,4.509039,0
2,72,-4.372955,4.769509,0
3,72,-3.839228,4.200403,0
4,72,-4.283023,4.440343,0
5,72,-4.008878,4.791214,0
6,72,-4.831254,4.229022,0
7,72,-4.609560,4.696013,0
8,72,-4.019073,4.354703,0
9,72,-4.056197,4.576164,0
0,73,-4.222781,4.222798,0
1,73,-4.544723,4.509407,0
2,73,-4.368027,4.768662,0
3,73,-3.836472,4.197131,0
4,73,-4.279644,4.438302,0
5,73,-4.003881,4.791050,0
6,73,-4.831872,4.230947,0
7,73,-4.605151,4.701256,0
8,73,-4.014172,4.354180,0
9,73,-4.051445,4.574610,0
0,74,-4.217839,4.223556,0
1,74,-4.542490,4.509819,0
2,74,-4.363101,4.767805,0
3,74,-3.833702,4.193973,0
4,74,-4.276365,4.436288,0
5,74,-3.998884,4.790888,0
6,74,-4.832392,4.233171,0
7,74,-4.600907,4.706592,0
8,74,-4.009307,4.353671,0
9,74,-4.046884,4.572977,0
0,75,-4.212885,4.224232,0
1,75,-4.540213,4.510292,0
2,75,-4.362482,4.767697,0
3,75,-3.830935,4.190963,0
4,75,-4.273181,4.434310,0
5,75,-3.993886,4.790721,0
6,75,-4.832773,4.235639,0
7,75,-4.596925,4.711874,0
8,75,-4.004475,4.353177,0
9,75,-4.042512,4.571304,0
0,76,-4.207920,4.224820,0
1,76,-4.537873,4.510847,0
2,76,-4.358124,4.767302,0
3,76,-3.828189,4.188137,0
4,76,-4.270083,4.432374,0
5,76,-3.988890,4.790543,0
6,76,-4.832999,4.238390,0
7,76,-4.593260,4.716986,0
8,76,-3.999668,4.352696,0
9,76,-4.038290,4.569615,0
0,77,-4.202945,4.225320,0
1,77,-4.535456,4.511506,0
2,77,-4.353142,4.766884,0
